Time,Event,Pid,File,Directory,IP,Port,Country,Download (bytes),Upload (bytes),Protocol
2023-02-15 15-22-39,Data transferred,,,,,,,342,0,UDP
2023-02-15 15-22-39,Data transferred,5232,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,74.125.24.113,443,United States,2874,5035,TCP
2023-02-15 15-22-39,Data transferred,5232,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,0,1292,UDP
2023-02-15 15-22-39,Data transferred,,,,,,,335,1371,UDP
2023-02-15 15-22-39,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-38,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,217,0,UDP
2023-02-15 15-22-38,Data transferred,,,,,,,1082,0,UDP
2023-02-15 15-22-38,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-37,Data transferred,,,,,,,344,0,UDP
2023-02-15 15-22-37,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-35,Data transferred,5232,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,144.126.243.118,8000,Singapore,66,55,TCP
2023-02-15 15-22-35,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-35,Data transferred,,,,,,,342,0,UDP
2023-02-15 15-22-34,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-33,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-33,Data transferred,,,,,,,718,0,UDP
2023-02-15 15-22-32,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-31,Data transferred,8044,SeriousBit.NetBalancer.UI.exe,C:\Program Files\NetBalancer,185.197.161.81,443,Latvia,0,54,TCP
2023-02-15 15-22-31,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-31,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,698,0,UDP
2023-02-15 15-22-31,Data transferred,,,,,,,344,0,UDP
2023-02-15 15-22-30,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-30,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,718,0,UDP
2023-02-15 15-22-30,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,179,UDP
2023-02-15 15-22-29,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,179,UDP
2023-02-15 15-22-29,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-29,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,718,0,UDP
2023-02-15 15-22-29,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,698,0,UDP
2023-02-15 15-22-28,Data transferred,,,,,,,108,0,IGMP
2023-02-15 15-22-28,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-27,Data transferred,,,,,,,54,0,IGMP
2023-02-15 15-22-27,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-27,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,718,0,UDP
2023-02-15 15-22-27,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,698,0,UDP
2023-02-15 15-22-27,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,179,UDP
2023-02-15 15-22-26,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,179,UDP
2023-02-15 15-22-26,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-26,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,1436,0,UDP
2023-02-15 15-22-26,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,718,0,UDP
2023-02-15 15-22-26,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,60,0,UDP
2023-02-15 15-22-26,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,2792,0,UDP
2023-02-15 15-22-26,Data transferred,1388,svchost.exe,C:\WINDOWS\system32,,,,0,344,UDP
2023-02-15 15-22-25,Data transferred,,,,,,,814,393,TCP
2023-02-15 15-22-25,Data transferred,,,,,,,648,83,UDP
2023-02-15 15-22-25,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-24,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-24,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,179,UDP
2023-02-15 15-22-23,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,179,UDP
2023-02-15 15-22-23,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-23,Data transferred,,,,,,,344,0,UDP
2023-02-15 15-22-22,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-21,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,179,UDP
2023-02-15 15-22-21,Data transferred,,,,,,,1028,0,UDP
2023-02-15 15-22-21,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-20,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,179,UDP
2023-02-15 15-22-20,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-20,Data transferred,,,,,,,344,0,UDP
2023-02-15 15-22-19,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-19,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,179,UDP
2023-02-15 15-22-19,Data transferred,1388,svchost.exe,C:\WINDOWS\system32,,,,0,344,UDP
2023-02-15 15-22-18,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-17,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,179,UDP
2023-02-15 15-22-17,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-17,Data transferred,,,,,,,301,0,UDP
2023-02-15 15-22-16,Data transferred,,,,,,,60,42,ICMP
2023-02-15 15-22-16,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-16,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,179,UDP
2023-02-15 15-22-16,Data transferred,1388,svchost.exe,C:\WINDOWS\system32,,,,0,344,UDP
2023-02-15 15-22-16,Data transferred,,,,,,,398,0,UDP
2023-02-15 15-22-15,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-14,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,179,UDP
2023-02-15 15-22-14,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-14,Data transferred,,,,,,,398,0,UDP
2023-02-15 15-22-13,Data transferred,5232,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,172.217.194.188,5228,United States,66,55,TCP
2023-02-15 15-22-13,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-12,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-11,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-11,Data transferred,,,,,,,342,0,UDP
2023-02-15 15-22-10,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-10,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-15 15-22-09,Data transferred,,,,,,,54,0,IGMP
2023-02-15 15-22-09,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-08,Data transferred,,,,,,,60,0,UDP
2023-02-15 15-22-08,Data transferred,,,,,,,398,0,UDP
2023-02-15 15-22-08,Data transferred,,,,,,,54,0,IGMP
2023-02-15 15-22-08,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-07,Data transferred,,,,,,,342,0,UDP
2023-02-15 15-22-07,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-06,Data transferred,4,System,,,,,0,92,UDP
2023-02-15 15-22-06,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,396,0,UDP
2023-02-15 15-22-06,Data transferred,,,,,,,1370,0,UDP
2023-02-15 15-22-06,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-05,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-05,Data transferred,4,System,,,,,0,184,UDP
2023-02-15 15-22-05,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,396,0,UDP
2023-02-15 15-22-05,Data transferred,,,,,,,344,0,UDP
2023-02-15 15-22-04,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-04,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,396,0,UDP
2023-02-15 15-22-04,Data transferred,,,,,,,686,0,UDP
2023-02-15 15-22-03,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-02,Data transferred,4,System,,,,,0,92,UDP
2023-02-15 15-22-02,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,434,0,UDP
2023-02-15 15-22-02,Data transferred,,,,,,,342,0,UDP
2023-02-15 15-22-02,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-01,Data transferred,4,System,,,,,0,92,UDP
2023-02-15 15-22-01,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,396,0,UDP
2023-02-15 15-22-01,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-22-00,Data transferred,4,System,,,,,0,92,UDP
2023-02-15 15-22-00,Data transferred,4,System,,,,,0,216,UDP
2023-02-15 15-22-00,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,575,0,UDP
2023-02-15 15-22-00,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-59,Data transferred,4,System,,,,,0,184,UDP
2023-02-15 15-21-59,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,396,0,UDP
2023-02-15 15-21-59,Data transferred,,,,,,,46,0,IGMP
2023-02-15 15-21-59,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-58,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-58,Data transferred,4,System,,,,,0,92,UDP
2023-02-15 15-21-58,Data transferred,4,System,,,,,0,216,UDP
2023-02-15 15-21-58,Data transferred,,,,,,,686,0,UDP
2023-02-15 15-21-57,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-57,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,575,0,UDP
2023-02-15 15-21-56,Data transferred,,,,,,,814,393,TCP
2023-02-15 15-21-56,Data transferred,,,,,,,648,83,UDP
2023-02-15 15-21-56,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-55,Data transferred,4,System,,,,,0,184,UDP
2023-02-15 15-21-55,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,396,0,UDP
2023-02-15 15-21-55,Data transferred,,,,,,,686,0,UDP
2023-02-15 15-21-55,Data transferred,,,,,,,54,0,IGMP
2023-02-15 15-21-55,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-54,Data transferred,4604,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,2426,0,UDP
2023-02-15 15-21-54,Data transferred,,,,,,,240,0,IGMP
2023-02-15 15-21-54,Data transferred,4,System,,,,,0,92,UDP
2023-02-15 15-21-54,Data transferred,4,System,,,,,0,216,UDP
2023-02-15 15-21-54,Data transferred,4604,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,2066,0,UDP
2023-02-15 15-21-54,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,792,0,UDP
2023-02-15 15-21-54,Data transferred,,,,,,,1030,0,UDP
2023-02-15 15-21-54,Data transferred,,,,,,,216,0,IGMP
2023-02-15 15-21-54,Data transferred,4,System,,,,,0,92,UDP
2023-02-15 15-21-54,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-53,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,613,0,UDP
2023-02-15 15-21-52,Data transferred,4,System,,,,,0,92,UDP
2023-02-15 15-21-52,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-52,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,396,0,UDP
2023-02-15 15-21-52,Data transferred,,,,,,,1028,0,UDP
2023-02-15 15-21-51,Data transferred,4,System,,,,,0,92,UDP
2023-02-15 15-21-51,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-50,Data transferred,5232,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,144.126.243.118,8000,Singapore,66,55,TCP
2023-02-15 15-21-50,Data transferred,4,System,,,,,0,92,UDP
2023-02-15 15-21-50,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-50,Data transferred,,,,,,,60,0,IGMP
2023-02-15 15-21-50,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,217,0,UDP
2023-02-15 15-21-50,Data transferred,,,,,,,684,0,UDP
2023-02-15 15-21-49,Data transferred,4,System,,,,,0,92,UDP
2023-02-15 15-21-49,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-49,Data transferred,,,,,,,172,86,IGMP
2023-02-15 15-21-49,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,86,UDP
2023-02-15 15-21-49,Data transferred,,,,,,,176,0,IGMP
2023-02-15 15-21-49,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-15 15-21-49,Data transferred,,,,,,,688,0,UDP
2023-02-15 15-21-48,Data transferred,,,,,,,0,189,ICMP
2023-02-15 15-21-48,Data transferred,4,System,,,,,0,92,UDP
2023-02-15 15-21-48,Data transferred,4,System,,,,,0,216,UDP
2023-02-15 15-21-48,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,463,175,UDP
2023-02-15 15-21-48,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-48,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,86,86,UDP
2023-02-15 15-21-48,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,0,157,UDP
2023-02-15 15-21-48,Data transferred,,,,,,,0,875,UDP
2023-02-15 15-21-48,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-15 15-21-48,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,318,UDP
2023-02-15 15-21-48,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,0,666,UDP
2023-02-15 15-21-48,Data transferred,,,,,,,344,0,UDP
2023-02-15 15-21-47,Data transferred,,,,,,,0,157,IGMP
2023-02-15 15-21-47,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,686,UDP
2023-02-15 15-21-47,Data transferred,,,,,,,54,0,IGMP
2023-02-15 15-21-47,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,143,UDP
2023-02-15 15-21-47,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,0,666,UDP
2023-02-15 15-21-47,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-47,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,0,686,UDP
2023-02-15 15-21-47,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,301,0,UDP
2023-02-15 15-21-47,Data transferred,,,,,,,342,0,UDP
2023-02-15 15-21-46,Data transferred,,,,,,,54,0,IGMP
2023-02-15 15-21-46,Data transferred,4,System,,,,,0,184,UDP
2023-02-15 15-21-46,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-45,Data transferred,4,System,,,,,0,686,UDP
2023-02-15 15-21-45,Data transferred,,,,,,,0,189,ICMP
2023-02-15 15-21-45,Data transferred,4,System,,,,,0,92,UDP
2023-02-15 15-21-45,Data transferred,4,System,,,,,0,216,UDP
2023-02-15 15-21-45,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,463,175,UDP
2023-02-15 15-21-45,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,0,666,UDP
2023-02-15 15-21-45,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-45,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,3915,189,UDP
2023-02-15 15-21-45,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,1306,0,UDP
2023-02-15 15-21-45,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-15 15-21-45,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,175,UDP
2023-02-15 15-21-45,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,0,666,UDP
2023-02-15 15-21-45,Data transferred,,,,,,,398,0,UDP
2023-02-15 15-21-44,Data transferred,,,,,,,0,843,ICMP
2023-02-15 15-21-44,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,143,UDP
2023-02-15 15-21-44,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-44,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,7016,1745,UDP
2023-02-15 15-21-44,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,2609,0,UDP
2023-02-15 15-21-44,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,2611,686,UDP
2023-02-15 15-21-44,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-15 15-21-44,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,143,UDP
2023-02-15 15-21-44,Data transferred,4,System,,169.254.82.61,5357,,11882,3176,TCP
2023-02-15 15-21-43,Data transferred,4,System,,,,,0,276,UDP
2023-02-15 15-21-43,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,0,666,UDP
2023-02-15 15-21-43,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-43,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,8127,1675,UDP
2023-02-15 15-21-43,Data transferred,,,,,,,0,686,UDP
2023-02-15 15-21-43,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,2546,1332,UDP
2023-02-15 15-21-43,Data transferred,,,,,,,342,0,UDP
2023-02-15 15-21-43,Data transferred,4,System,,169.254.82.61,5357,,2733,1503,TCP
2023-02-15 15-21-42,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,0,2058,UDP
2023-02-15 15-21-42,Data transferred,,,,,,,0,875,ICMP
2023-02-15 15-21-42,Data transferred,4,System,,,,,0,184,UDP
2023-02-15 15-21-42,Data transferred,4,System,,,,,0,216,UDP
2023-02-15 15-21-42,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,175,UDP
2023-02-15 15-21-42,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,0,1998,UDP
2023-02-15 15-21-42,Data transferred,,,,,,,0,666,UDP
2023-02-15 15-21-42,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-42,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,686,UDP
2023-02-15 15-21-42,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,0,1561,UDP
2023-02-15 15-21-42,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,169.254.82.61,5357,,2635,1349,TCP
2023-02-15 15-21-42,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,217,0,UDP
2023-02-15 15-21-42,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,175,UDP
2023-02-15 15-21-42,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,,,,2546,1332,UDP
2023-02-15 15-21-42,Data transferred,1388,svchost.exe,C:\WINDOWS\system32,,,,0,344,UDP
2023-02-15 15-21-42,Data transferred,,,,,,,398,666,UDP
2023-02-15 15-21-41,Data transferred,,,,,,,0,157,ICMP
2023-02-15 15-21-41,Data transferred,,,,,,,60,42,TCP
2023-02-15 15-21-41,Data transferred,9336,svchost.exe,C:\WINDOWS\system32,10.163.10.110,80,,1573,407,TCP
2023-02-15 15-21-41,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,60,42,UDP
2023-02-15 15-21-41,Data transferred,4,System,,,,,0,92,UDP
2023-02-15 15-21-41,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,463,143,UDP
2023-02-15 15-21-41,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-41,Data transferred,,,,,,,0,157,UDP
2023-02-15 15-21-41,Data transferred,4,System,,,,,0,92,UDP
2023-02-15 15-21-41,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,396,0,UDP
2023-02-15 15-21-41,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,0,143,UDP
2023-02-15 15-21-41,Data transferred,,,,,,,342,0,UDP
2023-02-15 15-21-40,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-40,Data transferred,4,System,,,,,0,184,UDP
2023-02-15 15-21-40,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,217,0,UDP
2023-02-15 15-21-40,Data transferred,,,,,,,398,0,UDP
2023-02-15 15-21-39,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-39,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,396,0,UDP
2023-02-15 15-21-39,Data transferred,,,,,,,342,0,UDP
2023-02-15 15-21-38,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-37,Data transferred,,,,,,,684,0,UDP
2023-02-15 15-21-37,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-36,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-35,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,396,0,UDP
2023-02-15 15-21-35,Data transferred,,,,,,,342,0,UDP
2023-02-15 15-21-35,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-34,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-34,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,649,0,UDP
2023-02-15 15-21-34,Data transferred,,,,,,,342,0,UDP
2023-02-15 15-21-33,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-32,Data transferred,5232,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,142.250.4.94,443,United States,60,108,TCP
2023-02-15 15-21-32,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-32,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,611,0,UDP
2023-02-15 15-21-31,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-31,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,430,0,UDP
2023-02-15 15-21-31,Data transferred,,,,,,,342,0,UDP
2023-02-15 15-21-30,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-30,Data transferred,1608,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-15 15-21-29,Data transferred,,,,,,,74,74,ICMP
2023-02-15 15-21-28,Data transferred,1388,svchost.exe,C:\WINDOWS\system32,,,,0,344,UDP
2023-02-15 15-21-28,Data transferred,4604,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,0,217,UDP
2023-02-15 15-21-28,Data transferred,5232,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,172.217.194.188,5228,United States,66,55,TCP
2023-02-15 15-21-28,Data transferred,5232,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,0,1292,UDP
2023-02-15 15-21-28,Data transferred,,,,,,,74,74,ICMP
